address,latitude,longitude,name,province
621 W Henderson St,32.345524,-97.394348,Taco Bell,TX
625 W Dixie Dr,35.687321999999995,-79.823323,Taco Bell,NC
626 Mac Arthur,31.295834999999997,-92.479428,Taco Bell,LA
6265 E 500 S,40.480863,-85.552586,Taco Bell,IN
628 N Main St,40.746140000000004,-85.170358,Taco Bell,IN
628 N Main St,40.746140000000004,-85.170358,Taco Bell,IN
25 Town Wharf,41.96217,-70.66664,Lobster Hut,MA
36 JFK St,42.372632,-71.119869,Ben and Jerry's,MA
8907 S Howell Ave,42.882527,-87.912467,Jimmy John's,WI
1550 S Elmhurst Rd,42.038552,-87.94075,Jimmy John's,IL
3106 3 Oaks Rd,42.219046999999996,-88.258381,Jimmy John's,IL
63 Monroe Center St NW,42.96443,-85.66913199999999,Jimmy John's,MI
2650 Eaton Rd,44.466032,-87.945336,Jimmy John's,WI
3192 Commerce Ln,42.940789,-85.076432,Jimmy John's,MI
1335 Main St,44.510628000000004,-87.994685,Jimmy John's,WI
70 Wisconsin St,44.020235,-88.548538,Jimmy John's,WI
911 Tullar Rd,44.173713,-88.49511899999999,Jimmy John's,WI
1329 Heather St,44.78247,-93.50707299999999,Jimmy John's,MN
9 3rd Ave NW,44.023571999999994,-92.467484,Jimmy John's,MN
2661 Campus Dr,45.008547,-93.447991,Jimmy John's,MN
88 S 9th St,44.974615,-93.272983,Jimmy John's,MN
995 Tech Dr,32.52114,-92.65204,Domino's Pizza,LA
3500 SW Avalon Way,47.564082,-122.376176,Taco Time,WA
2212 N 45th St,47.661373,-122.33238,Taco Time,WA
2110 Higdon Ferry Rd,34.4505,-93.0834,Domino's Pizza,AR
8530 Youree Dr,32.4271,-93.7094,Domino's Pizza,LA
1405 Sterlington Rd,32.5352,-92.0797,Domino's Pizza,LA
4112 Airline Dr,32.575146000000004,-93.71455,Domino's Pizza,LA
3266 Plank Rd,30.4781,-91.1606,Domino's Pizza,LA
6025 Highway 90 E,30.105079999999997,-91.94199,Domino's Pizza,LA
8202 Maurice Ave,30.111884999999997,-92.12485500000001,Domino's Pizza,LA
5761 W Park Ave,29.6511,-90.7642,Domino's Pizza,LA
600 Brashear Ave,29.6999,-91.2058,Domino's Pizza,LA
5050 W Esplanade Ave,30.0169,-90.2,Domino's Pizza,LA
4734 Lebanon Church Rd,40.35433,-79.90070899999999,Mr. Hoagie,PA
1281 Bridge St,46.419483,-117.057654,Fazzari's,WA
3116 Noriega St,37.7534,-122.49700000000001,Domino's Pizza,CA
120 W Main St,35.88214,-80.08498,Domino's Pizza,NC
4655 Yadkinville Rd,36.1531,-80.3597,Domino's Pizza,NC
9825e Chapel Hill Rd,35.81275,-78.81869,Domino's Pizza,NC
430 Valley Rd,35.8961,-80.5733,Domino's Pizza,NC
360 Wilkesboro Blvd Se,35.91572,-81.5185,Domino's Pizza,NC
2020 Connelly Springs Rd,35.869034,-81.53996,Domino's Pizza,NC
19942 12 Ventura Blvd,34.172059000000004,-118.56776299999999,Baskin-Robbins,CA
7049 Highway 6,29.879823,-95.64670600000001,Panera Bread,TX
2005 Crow Canyon Pl,37.779868,-121.97158,Baskin-Robbins,CA
1960 Ximeno Ave,33.791771999999995,-118.139389,Baskin-Robbins,CA
19465 Brookhurst St,33.679415000000006,-117.95404199999999,Baskin-Robbins,CA
1463 E H St,32.644183,-117.000876,Baskin-Robbins,CA
5730 NW 176th St,25.933395,-80.294898,Subway,FL
10701 Biscayne Blvd,25.874084,-80.170335,Subway,FL
2877 Biscayne Blvd,25.80406,-80.189301,Subway,FL
8447 Coral Way,25.747802,-80.33198399999999,Subway,FL
9773 NW 41st St,25.811694,-80.355091,Subway,FL
4650 S Emerson Ave,39.699512,-86.082572,Subway,IN
7819 Us 31 S,39.653101,-86.139137,Subway,IN
1825 Piedmont Ave NE,33.805324,-84.367403,Subway,GA
10780 Brookpark Rd,41.419301000000004,-81.759695,Long John Silver's,OH
3288 Austin Peay Hwy,35.21541,-89.91487099999999,Back Yard Burgers,TN
6175 Lake Michigan Dr,42.972375,-85.938672,Subway,MI
590 Columbia Ave W,42.298590000000004,-85.210229,Subway,MI
46032 Michigan Ave,42.270947,-83.491198,Subway,MI
2390 W Flagler St,25.772504,-80.233968,Burger King,FL
2319 N Federal Hwy,26.032459,-80.142921,Burger King,FL
20 NW 16th Ave,29.666615999999998,-82.324733,Burger King,FL
1920 E Irlo Bronson Memorial Hwy,28.292709999999996,-81.365539,Burger King,FL
1936 E Osceola Pkwy,28.344865000000002,-81.36604,Burger King,FL
18750 NW 2nd Ave,25.946642999999998,-80.20579599999999,Burger King,FL
18194 Collins Ave,25.944633,-80.12116999999999,Burger King,FL
1725 E Sunrise Blvd,26.137757999999998,-80.12473299999999,Burger King,FL
404 W Broadway St,32.957747999999995,-95.29271,Subway,TX
4009 Red Bluff Rd,29.681262,-95.150041,Subway,TX
3915 Lamar Ave,33.661885,-95.505586,Subway,TX
3903 College Ave,32.702835,-100.91922199999999,Subway,TX
300 W Princeton Dr,33.17503,-96.503191,Subway,TX
2801 E Interstate 20,32.750332,-97.72464699999999,Subway,TX
2810 S 14th St,32.432227000000005,-99.756147,Subway,TX
221 E Grand Xing,45.537422,-100.43208,Taco John's,SD
701 N Sanborn Blvd,43.715443,-98.029753,Taco John's,SD
1304 E Second St,35.017229,-110.683072,Dairy Queen,AZ
13004 Harbor Blvd,33.774132,-117.92018999999999,Dairy Queen,CA
12641 N Cave Creek Rd,33.602194,-112.03647,Dairy Queen,AZ
12641 N Cave Creek Rd,33.602194,-112.03647,Dairy Queen,AZ
11274 S Fortuna Rd,32.663295,-114.444157,Dairy Queen,AZ
11003 Antoine Dr,29.936407,-95.483312,Pizza Inn,TX
311 Main St,41.679717,-73.019311,Subway,CT
283 Main St,41.323079,-72.194393,Subway,CT
215 Spencer St,41.766827,-72.570593,Subway,CT
2300 Dixwell Ave,41.372832,-72.916912,Subway,CT
140 Weston St,41.790279,-72.660763,Subway,CT
1426 Farmington Ave,41.745027,-72.861334,Subway,CT
141 Hebron Ave,41.713516999999996,-72.60557,Subway,CT
9015 W Appleton Ave,43.111829,-88.02508399999999,Cousin's Subs,WI
3806 52nd St,42.588312,-87.854812,Cousin's Subs,WI
6201 S 27th St,42.931452,-87.94946800000001,Cousin's Subs,WI
7401 N La Cholla Blvd,32.339977000000005,-111.01531100000001,Cousin's Subs,AZ
165 E North Ave,41.907022999999995,-87.896725,Subway,IL
7309 W 25th St,41.84472,-87.813395,Subway,IL
850 Civic Center Dr,42.025157,-87.80135600000001,Subway,IL
274 Thf Blvd,38.667425,-90.60092,Subway,MO
14786 S State Highway 65,36.606849,-93.233622,Subway,MO
825 E Us Highway 60,36.913344,-93.914957,Subway,MO
2050 W 76 Country Blvd,36.63967,-93.25999499999999,Subway,MO
615 S Bishop Ave,37.938161,-91.777348,Subway,MO
201 S Glenoaks Blvd,34.182066,-118.305205,Fosters Freeze,CA
44 W 1st St,44.8495,-93.7868,Domino's Pizza,MN
224 1st Ave E,44.7983,-93.5252,Domino's Pizza,MN
1700 N 10th St,26.218915999999997,-98.227419,Starbucks Coffee,TX
427 Slide Rd,33.592101,-101.922415,Starbucks Coffee,TX
14705 Woodforest Blvd,29.790609999999997,-95.16056,Domino's Pizza,TX
1428 Wooded Acres Dr,31.533789000000002,-97.19003000000001,Domino's Pizza,TX
13260 Josey Ln,32.925415,-96.88150999999999,Domino's Pizza,TX
1328 S Broadway St,33.1155,-95.5964,Domino's Pizza,TX
11217 Leopard St,27.846429999999998,-97.58740999999999,Domino's Pizza,TX
10910 N Central Expy,32.897366,-96.7687,Domino's Pizza,TX
10598 Fuqua St,29.6112,-95.2281,Domino's Pizza,TX
1010 Lamar St,32.4596,-100.40100000000001,Domino's Pizza,TX
1 N Mission St,35.99972,-96.098816,Domino's Pizza,OK
238 Main St,41.743814,-74.072672,Burger King,NY
230 N Bedford Rd,41.215869,-73.719627,Burger King,NY
164 S Main St,41.141787,-73.990441,Burger King,NY
1727 Merrick Rd,40.654022,-73.558266,Burger King,NY
1727 Merrick Rd,40.654022,-73.558266,Burger King,NY
2 E Park Ave,40.58838,-73.663894,Burger King,NY
4035 State Route 31,43.185497999999995,-76.234803,Burger King,NY
47 Sullivan Ave,41.78515,-74.729017,Burger King,NY
334 N Broadway,40.784273999999996,-73.533208,Burger King,NY
1010 Ellis Hollow Rd,42.436049,-76.463555,Burger King,NY
4815 E Carefree Hwy,33.798642,-111.976421,Subway,AZ
6878 E Sunrise Dr,32.306803,-110.84536200000001,Subway,AZ
5757 W Glendale Ave,33.538574,-112.18351299999999,Subway,AZ
4250 W Anthem Way,33.870849,-112.14468799999999,Subway,AZ
400 S Avenue A,32.602889000000005,-110.63178500000001,Subway,AZ
2501 S Market St,33.304919,-111.743948,Subway,AZ
2501 S Market St,33.304919,-111.743948,Subway,AZ
20283 N Lake Pleasant Rd,33.667951,-112.27988700000002,Subway,AZ
18425 N 51st Ave,33.653132,-112.16826299999998,Subway,AZ
208 E Highway 246,34.610572,-120.188952,Carl's Jr.,CA
2005 E Palmdale Blvd,34.580269,-118.093722,Carl's Jr.,CA
3705 Germantown Ave,40.009414,-75.15084300000001,Dunkin' Donuts,PA
2 N Jackson Ave,37.358958,-121.84340700000001,Carl's Jr.,CA
19305 Victory Blvd,34.186594,-118.55362,Carl's Jr.,CA
19360 Van Buren Blvd,33.888731,-117.325496,Carl's Jr.,CA
2901 Abbottsford Ave,40.017421999999996,-75.17215,Dunkin' Donuts,PA
18756 Sherman Way,34.20107,-118.54233799999999,Carl's Jr.,CA
2318 N Front St,39.985098,-75.132111,Dunkin' Donuts,PA
221 W Hunting Park Ave,40.014433000000004,-75.130667,Dunkin' Donuts,PA
2327 Cottman Ave,40.048325,-75.061035,Dunkin' Donuts,PA
1800 Eureka Way,40.586456,-122.397125,Carl's Jr.,CA
1501 N 52nd St,39.977237,-75.226766,Dunkin' Donuts,PA
165 E Duarte Rd,34.130646999999996,-118.02544499999999,Carl's Jr.,CA
16105 Valley View Ave,33.885524,-118.029113,Carl's Jr.,CA
1625 Santa Anita Ave,34.047393,-118.042736,Carl's Jr.,CA
1625 Santa Anita Ave,34.047393,-118.042736,Carl's Jr.,CA
1611 N Blackstone Ave,36.765382,-119.79081699999999,Carl's Jr.,CA
1600 Oakdale Rd,37.667445,-120.95695400000001,Carl's Jr.,CA
15360 Whittier Blvd,33.946047,-117.99911599999999,Carl's Jr.,CA
15226 Rosecrans Ave,33.898548999999996,-118.00654399999999,Carl's Jr.,CA
1505 E Highland Ave,34.135501,-117.25448600000001,Carl's Jr.,CA
1501 Newport Blvd,33.631071,-117.925699,Carl's Jr.,CA
1520 E Katella Ave,33.809109,-117.837043,Carl's Jr.,CA
9153 Two Notch Rd,34.094411,-80.924683,Subway,SC
1449 E F St,37.769958,-120.83123,Carl's Jr.,CA
720 Silver Bluff Rd,33.513196,-81.733406,Subway,SC
700 Garlington Rd,34.83808,-82.278041,Subway,SC
1105 E 1st St,48.111491,-123.41516100000001,Taco Time,WA
826 S Westnedge Ave,42.283602,-85.589515,Taco Bob's,MI
13000 Oak Knoll Dr,32.951076,-117.067806,Filippi's Pizza Grotto,CA
726 SW Mt Si Blvd,47.486768,-121.79188,Taco Time,WA
4114 NE 4th St,47.488595000000004,-122.163952,Taco Time,WA
1115 E Main,47.191829999999996,-122.27841299999999,Taco Time,WA
12822 Mukilteo Speedway,47.882003000000005,-122.28011799999999,Taco Time,WA
12822 Mukilteo Speedway,47.882003000000005,-122.28011799999999,Taco Time,WA
837 Ocean Beach Hwy,46.146361,-122.926674,Taco Time,WA
1421 N Liberty Lake Rd,47.662088,-117.10184199999999,Taco Time,WA
865 Watson St N,47.19851,-121.979049,Taco Time,WA
1302 W Meeker St,47.381362,-122.24941000000001,Taco Time,WA
3805 Rucker Ave,47.966993,-122.210502,Taco Time,WA
5 14th St NE,47.320190999999994,-122.230218,Taco Time,WA
960 S University Ave,40.221307,-111.65885,Taco Time,UT
960 S University Ave,40.221307,-111.65885,Taco Time,UT
1290 E Ireland Rd,41.629124,-86.232704,Jimmy John's,IN
3041 N Lincoln Ave,41.937325,-87.664925,Jimmy John's,IL
1250 S Michigan Ave,41.86629,-87.624209,Jimmy John's,IL
2206 N Clybourn Ave,41.92196,-87.664861,Jimmy John's,IL
1519 E 55th St,41.795127,-87.588526,Jimmy John's,IL
850 Roosevelt Rd,41.859635,-88.04007800000001,Jimmy John's,IL
2321 Ogden Ave,41.805603999999995,-88.041975,Jimmy John's,IL
1108 Houbolt Rd,41.502235,-88.168837,Jimmy John's,IL
718 E Boughton Rd,41.723341,-88.038618,Jimmy John's,IL
7925 S Harlem Ave,41.747612,-87.799628,Jimmy John's,IL
1170 Dekalb Ave,41.981970000000004,-88.704398,Jimmy John's,IL
350 Washington St,42.349108,-71.152962,Dunkin' Donuts,MA
5 3rd St,42.372238,-71.079565,Dunkin' Donuts,MA
1001 Cambridge St,42.372753,-71.09331,Dunkin' Donuts,MA
11600 N Rodney Parham Rd,34.772564,-92.40178,Domino's Pizza,AR
435 S Elm St,38.5228,-89.1327,Domino's Pizza,IL
734 Salem Rd,38.3243,-88.90799999999999,Domino's Pizza,IL
112 W Mitchell Hammock Rd,28.655664,-81.20959599999999,Subway,FL
22340 Ecorse Rd,42.255922999999996,-83.254276,White Castle,MI
1129 N Morton St,39.491464,-86.064212,White Castle,IN
1414 W Thompson Rd,39.692953,-86.185673,White Castle,IN
3210 E Washington St,39.769042,-86.110055,White Castle,IN
102 W 16th St,39.788798,-86.159666,White Castle,IN
2209 S Cicero Ave,41.851133000000004,-87.74425500000001,White Castle,IL
1100 W Golf Rd,42.048538,-88.107124,White Castle,IL
2454 N Lebanon St,40.072101,-86.474152,Bob Evans,IN
1125 N Green River Rd,37.986670000000004,-87.492676,Bob Evans,IN
1830 Rosemont Ave,39.429866,-77.433061,Pizza Hut,MD
210 S Seton Ave,39.702421,-77.327782,Pizza Hut,MD
11002 Nicholas Ln,38.375899,-75.162531,Pizza Hut,MD
1040 S 74th Plz,41.249121,-96.027785,Pepperjax Grill,NE
3050 Churchview Ave,40.385779,-79.96767,The Pizza Company,PA
2860 S Bristol St,33.708963,-117.885524,Round Table Pizza,CA
1345 E Putnam Ave,41.044038,-73.57294399999999,Boston Market,CT
356 W Putnam Ave,41.022465999999994,-73.63917099999999,Moe's Southwest Grill,CT
8911 Yates St,39.859398,-105.051325,Joe's Crab Shack,CO
13053 Worldgate Dr,38.957842,-77.399906,Quiznos Sub,VA
2837 Gallows Rd,38.873625,-77.22711,Quiznos,VA
11253 Pines Blvd,26.007823000000002,-80.297338,Starbucks Coffee,FL
1512 Clarendon Blvd,38.89367,-77.074348,Jimmy John's,VA
1940 SE 58th Ave,29.168712,-82.053666,Subway,FL
3410 S Hydraulic St,37.631227,-97.31658399999999,Subway,KS
610 W Oklahoma Ave,37.576528,-101.36475,Subway,KS
1301 E 1st St,37.645865,-98.724356,Subway,KS
11932 S Strang Line Rd,38.912221,-94.76815400000001,Subway,KS
720 Main St,37.417526,-95.682632,Subway,KS
3806 N Monroe St,30.500989,-84.329235,Subway,FL
3073 Crawfordville Hwy,30.175321000000004,-84.37504100000001,Subway,FL
201 Reid St,29.647211,-81.629787,Subway,FL
2410 Apalachee Pkwy,30.42942,-84.240759,Subway,FL
2401 Mill Creek Ln,30.483326,-84.23639200000001,Subway,FL
2820 E Colonial Dr,28.552963000000002,-81.347215,Steak 'n Shake,FL
7101 W Colonial Dr,28.552606,-81.478176,Steak 'n Shake,FL
4074 N Mall Ave,36.123631,-94.149796,Steak 'n Shake,AR
1444 N Kingshighway Blvd,38.662729999999996,-90.2616,Domino's Pizza,MO
1040 S Raymond Ave,33.864073,-117.906834,The Sandwich Place,CA
801 S Ponce De Leon Blvd,29.881801,-81.325012,Papa John's Pizza,FL
240 A1a N,30.240569,-81.387276,Papa John's Pizza,FL
14205 Trinity Blvd,32.822720000000004,-97.05834,Golden Chick,TX
5115 N 300 E,39.551559999999995,-86.044498,Arby's,IN
2111 Farmerville Highway,32.550723,-92.610384,Arby's,LA
200 E Cloud,37.678789,-97.134054,Arby's,KS
704 Hwy 33 South,46.712184,-92.46011700000001,Arby's,MN
6799 E Broad St,39.981207,-82.82238199999999,Arby's,OH
6723 Airport Hwy,41.611694,-83.701789,Arby's,OH
6105 Saltsburg Rd,40.484691,-79.819177,Arby's,PA
611 St James Avenue,33.036137,-80.064236,Arby's,SC
5711 Maxtown Rd,40.147121000000006,-82.922973,Arby's,OH
5158 Hwy 70,34.738703,-76.806957,Arby's,NC
4310 Union Deposit Rd,40.279585,-76.812669,Arby's,PA
4310 Union Deposit Rd,40.279585,-76.812669,Arby's,PA
428 Beall Avenue,40.803141,-81.934837,Arby's,OH
401 Robert St N,44.948201,-93.092676,Arby's,MN
2812 W 26th St,42.089303,-80.135565,Arby's,PA
1748 E Isaacs Ave,46.075014,-118.31106299999999,Burger King,WA
7441 S Hosmer St,47.189190999999994,-122.460926,Burger King,WA
1426 Bickford Ave,47.930048,-122.100946,Burger King,WA
14893 4th Ave SW,47.469606,-122.33891899999999,Burger King,WA
2021 Rainier Ave S,47.585305,-122.30343799999999,Burger King,WA
3003 Ocean Beach Hwy,46.147527000000004,-122.96221399999999,Burger King,WA
2461 S Maiers Rd,47.102742,-119.249674,Burger King,WA
4830 Yelm Hwy SE,46.996547,-122.822565,Burger King,WA
1306 Basin St SW,47.307533,-119.56114099999999,Burger King,WA
1306 Basin St SW,47.307533,-119.56114099999999,Burger King,WA
129 Kirkland Rd,46.605371999999996,-122.90439199999999,Burger King,WA
5754 Santa Teresa Blvd,37.239290000000004,-121.85234799999999,Little Caesar's Pizza,CA
1391 N Bridge St,39.363096999999996,-82.975438,Panera Bread,OH
6220 East Fwy,29.773526,-95.307955,Burger King,TX
9519 Westheimer Rd,29.736928999999996,-95.532705,Burger King,TX
7406 Fondren Rd,29.699264000000003,-95.517227,Burger King,TX
7406 Fondren Rd,29.699264000000003,-95.517227,Burger King,TX
8404 Highway 6 S,29.688837,-95.64439399999999,Burger King,TX
151 E Main St,32.330925,-96.112072,Burger King,TX
101 N Kaufman St,32.329153000000005,-96.624465,Burger King,TX
1135 N Yarbrough Dr,31.754262,-106.344422,Burger King,TX
6085 Montana Ave,31.785567999999998,-106.413835,Burger King,TX
10115 Rushing Rd,31.904294,-106.422444,Burger King,TX
7300 S Cockrell Hill Rd,32.658567,-96.890792,Burger King,TX
3020 W Mockingbird Ln,32.831509999999994,-96.83970699999999,Burger King,TX
3629 Forest Ln,32.909672,-96.857522,Burger King,TX
3100 Boca Chica Blvd,25.921239,-97.47397600000001,Burger King,TX
713 N Bell Blvd,30.517742,-97.82869699999999,Burger King,TX
3745 N Josey Ln,33.012772999999996,-96.887404,Burger King,TX
1801 S State Highway 121,33.552932,-96.20949499999999,Burger King,TX
1880 Metropolitan Pkwy SW,33.7031,-84.407619,KFC - Kentucky Fried Chicken,GA
1107 E Ennis Ave,32.333552000000005,-96.616592,Taco Bell,TX
1107 E Ennis Ave,32.333552000000005,-96.616592,Taco Bell,TX
1107 E Ennis Ave,32.333552000000005,-96.616592,Taco Bell,TX
91 S Americas Ave,31.680665,-106.31378500000001,Taco Bell,TX
9159 Dyer St,31.872382,-106.426598,Taco Bell,TX
6000 N Mesa St,31.829728999999997,-106.52794399999999,Taco Bell,TX
1401 S Dumas Ave,35.850968,-101.973341,Taco Bell,TX
1955 S Buckner Blvd,32.746076,-96.683491,Taco Bell,TX
2245 W Northwest Hwy,32.863738,-96.895962,Taco Bell,TX
1810 Veterans Blvd,29.380647999999997,-100.904813,Taco Bell,TX
11829 Abrams Rd,32.91046,-96.735539,Taco Bell,TX
5530 Everhart Rd,27.707568,-97.388725,Taco Bell,TX
1217 Waldron Rd,27.666015,-97.283857,Taco Bell,TX
1963 N Trade Days Blvd,32.576285,-95.855334,Taco Bell,TX
6105 Eastex Fwy,30.127462,-94.15964,Taco Bell,TX
7211 Burnet Rd,30.348699,-97.735013,Taco Bell,TX
1595 Highway 23 NW,34.099706,-83.98581,Krystal,GA
802 SE Oralabor Rd,41.702892999999996,-93.585974,Maid-rite,IA
1423 Somerset Ave,41.86183,-71.11381,Frates Drive-In,MA
2223 Lawrenceville Hwy,33.812335,-84.270735,Krystal,GA
8855 N County Road 25a,40.165762,-84.225825,Maid-rite,OH
725 Donald Lee Hollowell Pkwy NW,33.773066,-84.410852,Krystal,GA
3650 Riverside Dr,32.900154,-83.686514,Krystal,GA
6225 Zebulon Rd,32.88046,-83.765197,Krystal,GA
1123 N 3rd Ave,34.789547999999996,-84.77349699999999,Krystal,GA
114 Commerce Avenue,33.048956,-85.026821,Krystal,GA
256 Bobby Jones Expressway,33.504425,-82.08886,Krystal,GA
126 N 6th St,43.263813,-93.63955899999999,Hardee's,IA
431 N 62nd St,39.969326,-75.243301,Jim's Steaks,PA
6630 N Durango Dr,36.281264,-115.287687,Panda Express,NV
1735 W Craig Rd,36.23897,-115.167099,Panda Express,NV
7470 Las Vegas Blvd S,36.053819,-115.1722,Panda Express,NV
2288 S Nellis Blvd,36.147108,-115.06531399999999,Panda Express,NV
7017 Spring Mountain Rd,36.125687,-115.24654199999999,Panda Express,NV
1980 S Rainbow Blvd,36.149817,-115.24243,Panda Express,NV
1623 Main St,42.041006,-72.616314,Panda Express,MA
7351 Assateague Dr,39.168455,-76.78582800000001,Panda Express,MD
7351 Assateague Dr,39.168455,-76.78582800000001,Panda Express,MD
1400 O St,40.813868,-96.70089200000001,Gourmet Grill,NE
205 N Hiatus Rd,26.010517,-80.295287,Jimmy John's,FL
225 N Michigan Ave,41.886284,-87.623848,Jimmy John's,IL
10701 E Washington St,39.775144,-85.976157,Steak 'n Shake,IN
4240 Venture Dr,41.36156,-89.127309,Steak 'n Shake,IL
7561 E State St,42.270418,-88.969172,Steak 'n Shake,IL
1580 Wabash Ave,39.764136,-89.679898,Steak 'n Shake,IL
194 Main St,42.0036,-71.5129,Domino's Pizza,RI
254 N Broadway,42.7943,-71.2363,Domino's Pizza,NH
518 Us Route 1,43.1294,-70.7054,Domino's Pizza,ME
6910 Fayetteville Rd Ste 228,35.905215999999996,-78.943939,Villa Italian Kitchen,NC
2498 S Figueroa St,34.028772,-118.27513799999998,Jacks N Joe,CA
4543 E Kings Canyon Rd,36.736,-119.74799999999999,Domino's Pizza,CA
2581 E Vineyard Ave,34.234429999999996,-119.171471,Domino's Pizza,CA
548 S State College Blvd,33.834618,-117.88915300000001,Domino's Pizza,CA
469 Magnolia Ave,33.8538,-117.56299999999999,Domino's Pizza,CA
900 Houston Northcutt Blvd,32.803197999999995,-79.890712,Moe's Southwest Grill,SC
6679 Falls of Neuse Rd,35.874732,-78.623143,Moe's Southwest Grill,NC
2801 Guess Rd,36.030453,-78.92837,Bojangles' Famous Chicken 'n Biscuits,NC
2801 Guess Rd,36.030453,-78.92837,Bojangles' Famous Chicken 'n Biscuits,NC
7141 S Eastern Ave,36.059636,-115.11943400000001,Round Table Pizza,NV
17200 Saticoy St,34.207432,-118.50810200000001,Round Table Pizza,CA
6140 S Gun Club Rd,39.604217,-104.716755,Wingstop,CO
1566 Larkin Ave,42.034791999999996,-88.315298,Beef Villa,IL
14221 E Cedar Ave,39.712897999999996,-104.823072,Wingstop,CO
1648 Decoto Rd,37.589306,-122.020772,Wingstop,CA
1838 E Avenue J,34.689558,-118.096318,Wingstop,CA
1610 N 75th Ave,33.46672,-112.22069099999999,Wingstop,AZ
1221 E Fry Blvd,31.555079,-110.285835,Tanuki Sushi Bar and Garden,AZ
2184 Warrensville Center Rd,41.500289,-81.53664300000001,Boston Market,OH
1006 Airport Blvd,35.858536,-78.819245,Waffle House,NC
4403 Cleveland Ave NW,40.846962,-81.393212,Old Carolina Barbecue Company,OH
95 N Main St,39.55912,-84.233349,Penn Station East Coast Subs,OH
522 E Vine Ave,34.057426,-117.9355,Flame Broiler,CA
875 Johnston Pkwy,35.581006,-78.14804699999999,Waffle House,NC
29835 Us Highway 19 N,28.043117,-82.738236,Fox's Pizza Den,FL
